machine,station_id,station_type,day,cause,trigger_sensor,stop_reason_detail,start,end,minutes
M1,ST5,Welding,2025-01-04,Starved,,,2025-01-04 20:32:00,2025-01-04 20:57:00,26
M1,ST5,Welding,2025-01-04,Starved,,,2025-01-04 22:00:00,2025-01-04 22:25:00,26
M1,ST5,Welding,2025-01-04,Starved,,,2025-01-04 23:31:00,2025-01-04 23:31:00,1
M1,ST5,Welding,2025-01-04,Starved,,,2025-01-04 23:42:00,2025-01-04 23:56:00,15
M1,ST5,Welding,2025-01-05,Starved,,,2025-01-05 01:09:00,2025-01-05 01:17:00,9
M1,ST5,Welding,2025-01-05,Starved,,,2025-01-05 02:08:00,2025-01-05 02:08:00,1
M1,ST5,Welding,2025-01-05,Starved,,,2025-01-05 02:47:00,2025-01-05 03:20:00,34
M1,ST5,Welding,2025-01-05,Starved,,,2025-01-05 03:26:00,2025-01-05 03:28:00,3
M1,ST5,Welding,2025-01-05,Starved,,,2025-01-05 04:09:00,2025-01-05 04:52:00,44
M1,ST5,Welding,2025-01-05,Starved,,,2025-01-05 05:25:00,2025-01-05 05:31:00,7
M1,ST5,Welding,2025-01-05,Starved,,,2025-01-05 06:02:00,2025-01-05 06:17:00,16
M1,ST5,Welding,2025-01-05,Starved,,,2025-01-05 07:47:00,2025-01-05 08:07:00,21
M1,ST5,Welding,2025-01-05,Starved,,,2025-01-05 10:05:00,2025-01-05 10:29:00,25
M1,ST5,Welding,2025-01-05,Starved,,,2025-01-05 11:02:00,2025-01-05 11:11:00,10
M1,ST5,Welding,2025-01-05,Starved,,,2025-01-05 12:43:00,2025-01-05 13:06:00,24
M1,ST5,Welding,2025-01-05,Starved,,,2025-01-05 14:04:00,2025-01-05 14:09:00,6
M1,ST5,Welding,2025-01-05,Starved,,,2025-01-05 15:22:00,2025-01-05 15:44:00,23
M1,ST5,Welding,2025-01-05,Starved,,,2025-01-05 16:44:00,2025-01-05 16:49:00,6
M1,ST5,Welding,2025-01-05,Starved,,,2025-01-05 16:53:00,2025-01-05 17:46:00,54
M1,ST5,Welding,2025-01-05,Starved,,,2025-01-05 17:50:00,2025-01-05 17:51:00,2
M1,ST5,Welding,2025-01-05,Starved,,,2025-01-05 18:36:00,2025-01-05 18:55:00,20
M1,ST5,Welding,2025-01-05,Starved,,,2025-01-05 20:35:00,2025-01-05 20:48:00,14
M1,ST5,Welding,2025-01-05,Starved,,,2025-01-05 21:52:00,2025-01-05 22:07:00,16
M1,ST5,Welding,2025-01-05,Starved,,,2025-01-05 22:23:00,2025-01-05 22:47:00,25
M1,ST5,Welding,2025-01-05,Starved,,,2025-01-05 23:15:00,2025-01-05 23:42:00,28
M1,ST5,Welding,2025-01-05,Starved,,,2025-01-05 23:51:00,2025-01-05 23:53:00,3
M1,ST5,Welding,2025-01-06,Starved,,,2025-01-06 00:43:00,2025-01-06 01:07:00,25
M1,ST5,Welding,2025-01-06,Starved,,,2025-01-06 04:00:00,2025-01-06 04:15:00,16
M1,ST5,Welding,2025-01-06,Starved,,,2025-01-06 04:39:00,2025-01-06 04:54:00,16
M1,ST5,Welding,2025-01-06,Starved,,,2025-01-06 06:54:00,2025-01-06 07:15:00,22
M1,ST5,Welding,2025-01-06,Starved,,,2025-01-06 07:23:00,2025-01-06 07:32:00,10
M1,ST5,Welding,2025-01-06,Starved,,,2025-01-06 07:42:00,2025-01-06 08:00:00,19
M1,ST5,Welding,2025-01-06,Starved,,,2025-01-06 09:32:00,2025-01-06 09:38:00,7
M1,ST5,Welding,2025-01-06,Starved,,,2025-01-06 09:54:00,2025-01-06 10:37:00,44
M1,ST5,Welding,2025-01-06,Starved,,,2025-01-06 10:41:00,2025-01-06 10:49:00,9
M1,ST5,Welding,2025-01-06,Starved,,,2025-01-06 12:07:00,2025-01-06 12:23:00,17
M1,ST5,Welding,2025-01-06,Starved,,,2025-01-06 13:43:00,2025-01-06 13:50:00,8
M1,ST5,Welding,2025-01-06,Starved,,,2025-01-06 13:54:00,2025-01-06 14:09:00,16
M1,ST5,Welding,2025-01-06,Starved,,,2025-01-06 14:13:00,2025-01-06 14:20:00,8
M1,ST5,Welding,2025-01-06,Starved,,,2025-01-06 14:26:00,2025-01-06 15:06:00,41
M1,ST5,Welding,2025-01-06,Starved,,,2025-01-06 15:08:00,2025-01-06 15:27:00,20
M1,ST5,Welding,2025-01-06,Starved,,,2025-01-06 15:59:00,2025-01-06 16:05:00,7
M1,ST5,Welding,2025-01-06,Starved,,,2025-01-06 16:09:00,2025-01-06 16:21:00,13
M1,ST5,Welding,2025-01-06,Starved,,,2025-01-06 16:25:00,2025-01-06 16:29:00,5
M1,ST5,Welding,2025-01-06,Starved,,,2025-01-06 19:21:00,2025-01-06 19:36:00,16
M1,ST5,Welding,2025-01-06,Starved,,,2025-01-06 20:41:00,2025-01-06 21:24:00,44
M1,ST5,Welding,2025-01-06,Starved,,,2025-01-06 22:22:00,2025-01-06 22:33:00,12
M1,ST5,Welding,2025-01-06,Starved,,,2025-01-06 22:40:00,2025-01-06 22:49:00,10
M1,ST5,Welding,2025-01-07,Starved,,,2025-01-07 00:14:00,2025-01-07 00:14:00,1
M1,ST5,Welding,2025-01-07,Starved,,,2025-01-07 00:28:00,2025-01-07 00:28:00,1
M1,ST5,Welding,2025-01-07,Starved,,,2025-01-07 01:19:00,2025-01-07 01:29:00,11
M1,ST5,Welding,2025-01-07,Starved,,,2025-01-07 01:38:00,2025-01-07 01:39:00,2
M1,ST5,Welding,2025-01-07,Starved,,,2025-01-07 02:27:00,2025-01-07 02:49:00,23
M1,ST5,Welding,2025-01-07,Starved,,,2025-01-07 03:09:00,2025-01-07 03:15:00,7
M1,ST5,Welding,2025-01-07,Starved,,,2025-01-07 03:18:00,2025-01-07 03:36:00,19
M1,ST5,Welding,2025-01-07,Starved,,,2025-01-07 04:20:00,2025-01-07 04:51:00,32
M1,ST5,Welding,2025-01-07,Starved,,,2025-01-07 06:31:00,2025-01-07 06:45:00,15
M1,ST5,Welding,2025-01-07,Starved,,,2025-01-07 06:57:00,2025-01-07 07:29:00,33
M1,ST5,Welding,2025-01-07,Starved,,,2025-01-07 08:59:00,2025-01-07 09:17:00,19
M1,ST5,Welding,2025-01-07,Starved,,,2025-01-07 12:35:00,2025-01-07 12:44:00,10
M1,ST5,Welding,2025-01-07,Starved,,,2025-01-07 12:51:00,2025-01-07 13:08:00,18
M1,ST5,Welding,2025-01-07,Starved,,,2025-01-07 13:47:00,2025-01-07 14:32:00,46
M1,ST5,Welding,2025-01-07,Starved,,,2025-01-07 14:40:00,2025-01-07 14:54:00,15
M1,ST5,Welding,2025-01-07,Starved,,,2025-01-07 15:34:00,2025-01-07 15:53:00,20
M1,ST5,Welding,2025-01-07,Starved,,,2025-01-07 15:59:00,2025-01-07 16:00:00,2
M1,ST5,Welding,2025-01-07,Starved,,,2025-01-07 17:06:00,2025-01-07 17:25:00,20
M1,ST5,Welding,2025-01-07,Starved,,,2025-01-07 17:29:00,2025-01-07 17:36:00,8
M1,ST5,Welding,2025-01-07,Starved,,,2025-01-07 17:47:00,2025-01-07 18:23:00,37
M1,ST5,Welding,2025-01-07,Starved,,,2025-01-07 19:12:00,2025-01-07 19:38:00,27
M1,ST5,Welding,2025-01-07,Starved,,,2025-01-07 19:46:00,2025-01-07 20:09:00,24
M1,ST5,Welding,2025-01-07,Starved,,,2025-01-07 21:01:00,2025-01-07 21:09:00,9
M1,ST5,Welding,2025-01-07,Starved,,,2025-01-07 23:43:00,2025-01-07 23:45:00,3
M1,ST5,Welding,2025-01-08,Starved,,,2025-01-08 00:32:00,2025-01-08 00:43:00,12
M1,ST5,Welding,2025-01-08,Starved,,,2025-01-08 00:54:00,2025-01-08 01:12:00,19
M1,ST5,Welding,2025-01-08,Starved,,,2025-01-08 01:33:00,2025-01-08 01:50:00,18
M1,ST5,Welding,2025-01-08,Starved,,,2025-01-08 02:46:00,2025-01-08 02:48:00,3
M1,ST5,Welding,2025-01-08,Starved,,,2025-01-08 04:06:00,2025-01-08 04:21:00,16
M1,ST5,Welding,2025-01-08,Starved,,,2025-01-08 05:51:00,2025-01-08 06:14:00,24
M1,ST5,Welding,2025-01-08,Starved,,,2025-01-08 07:15:00,2025-01-08 07:26:00,12
M1,ST5,Welding,2025-01-08,Starved,,,2025-01-08 08:27:00,2025-01-08 08:28:00,2
M1,ST5,Welding,2025-01-08,Starved,,,2025-01-08 09:44:00,2025-01-08 09:45:00,2
M1,ST5,Welding,2025-01-08,Starved,,,2025-01-08 11:01:00,2025-01-08 11:12:00,12
M1,ST5,Welding,2025-01-08,Starved,,,2025-01-08 11:44:00,2025-01-08 12:13:00,30
M1,ST5,Welding,2025-01-08,Starved,,,2025-01-08 12:46:00,2025-01-08 12:47:00,2
M1,ST5,Welding,2025-01-08,Starved,,,2025-01-08 13:12:00,2025-01-08 13:52:00,41
M1,ST5,Welding,2025-01-08,Starved,,,2025-01-08 14:08:00,2025-01-08 14:29:00,22
M1,ST5,Welding,2025-01-08,Starved,,,2025-01-08 15:04:00,2025-01-08 15:19:00,16
M1,ST5,Welding,2025-01-08,Starved,,,2025-01-08 15:46:00,2025-01-08 16:11:00,26
M1,ST5,Welding,2025-01-08,Starved,,,2025-01-08 16:17:00,2025-01-08 16:30:00,14
M1,ST5,Welding,2025-01-08,Starved,,,2025-01-08 19:29:00,2025-01-08 19:37:00,9
M1,ST5,Welding,2025-01-08,Starved,,,2025-01-08 19:53:00,2025-01-08 20:19:00,27
M1,ST5,Welding,2025-01-08,Starved,,,2025-01-08 20:27:00,2025-01-08 20:31:00,5
M1,ST5,Welding,2025-01-08,Starved,,,2025-01-08 21:31:00,2025-01-08 21:32:00,2
M1,ST5,Welding,2025-01-08,Starved,,,2025-01-08 21:47:00,2025-01-08 22:14:00,28
M1,ST5,Welding,2025-01-08,Starved,,,2025-01-08 22:44:00,2025-01-08 23:36:00,53
M1,ST5,Welding,2025-01-08,Starved,,,2025-01-08 23:56:00,2025-01-09 00:27:00,32
M1,ST5,Welding,2025-01-09,Starved,,,2025-01-09 00:51:00,2025-01-09 00:58:00,8
M1,ST5,Welding,2025-01-09,Starved,,,2025-01-09 01:11:00,2025-01-09 01:36:00,26
M1,ST5,Welding,2025-01-09,Starved,,,2025-01-09 03:20:00,2025-01-09 03:26:00,7
M1,ST5,Welding,2025-01-09,Starved,,,2025-01-09 04:48:00,2025-01-09 04:50:00,3
M1,ST5,Welding,2025-01-09,Starved,,,2025-01-09 06:34:00,2025-01-09 06:57:00,24
M1,ST5,Welding,2025-01-09,Starved,,,2025-01-09 08:33:00,2025-01-09 08:34:00,2
M1,ST5,Welding,2025-01-09,Starved,,,2025-01-09 09:55:00,2025-01-09 10:37:00,43
M1,ST5,Welding,2025-01-09,Starved,,,2025-01-09 11:03:00,2025-01-09 11:06:00,4
M1,ST5,Welding,2025-01-09,Starved,,,2025-01-09 11:57:00,2025-01-09 12:03:00,7
M1,ST5,Welding,2025-01-09,Starved,,,2025-01-09 13:42:00,2025-01-09 14:07:00,26
M1,ST5,Welding,2025-01-09,Starved,,,2025-01-09 14:13:00,2025-01-09 14:14:00,2
M1,ST5,Welding,2025-01-09,Starved,,,2025-01-09 15:31:00,2025-01-09 16:07:00,37
M1,ST5,Welding,2025-01-09,Starved,,,2025-01-09 16:20:00,2025-01-09 16:29:00,10
M1,ST5,Welding,2025-01-09,Starved,,,2025-01-09 18:18:00,2025-01-09 18:50:00,33
M1,ST5,Welding,2025-01-09,Starved,,,2025-01-09 19:32:00,2025-01-09 19:47:00,16
M1,ST5,Welding,2025-01-09,Starved,,,2025-01-09 20:52:00,2025-01-09 21:05:00,14
M1,ST5,Welding,2025-01-09,Starved,,,2025-01-09 21:47:00,2025-01-09 22:18:00,32
M1,ST5,Welding,2025-01-09,Starved,,,2025-01-09 23:38:00,2025-01-09 23:52:00,15
M1,ST5,Welding,2025-01-10,Starved,,,2025-01-10 01:17:00,2025-01-10 01:30:00,14
M1,ST5,Welding,2025-01-10,Starved,,,2025-01-10 01:34:00,2025-01-10 01:37:00,4
M1,ST5,Welding,2025-01-10,Starved,,,2025-01-10 01:58:00,2025-01-10 01:58:00,1
M1,ST5,Welding,2025-01-10,Starved,,,2025-01-10 03:04:00,2025-01-10 03:36:00,33
M1,ST5,Welding,2025-01-10,Starved,,,2025-01-10 05:15:00,2025-01-10 05:38:00,24
M1,ST5,Welding,2025-01-10,Starved,,,2025-01-10 07:06:00,2025-01-10 07:36:00,31
M1,ST5,Welding,2025-01-10,Starved,,,2025-01-10 08:06:00,2025-01-10 08:11:00,6
M1,ST5,Welding,2025-01-10,Starved,,,2025-01-10 08:22:00,2025-01-10 08:28:00,7
M1,ST5,Welding,2025-01-10,Starved,,,2025-01-10 09:11:00,2025-01-10 09:20:00,10
M1,ST5,Welding,2025-01-10,Starved,,,2025-01-10 10:20:00,2025-01-10 10:24:00,5
M1,ST5,Welding,2025-01-10,Starved,,,2025-01-10 13:30:00,2025-01-10 13:42:00,13
M1,ST5,Welding,2025-01-10,Starved,,,2025-01-10 13:45:00,2025-01-10 14:31:00,47
M1,ST5,Welding,2025-01-10,Starved,,,2025-01-10 15:13:00,2025-01-10 15:17:00,5
M1,ST5,Welding,2025-01-10,Starved,,,2025-01-10 15:22:00,2025-01-10 15:27:00,6
M1,ST5,Welding,2025-01-10,Starved,,,2025-01-10 15:35:00,2025-01-10 15:39:00,5
M1,ST5,Welding,2025-01-10,Starved,,,2025-01-10 16:29:00,2025-01-10 16:29:00,1
M1,ST5,Welding,2025-01-10,Starved,,,2025-01-10 18:33:00,2025-01-10 19:33:00,61
M1,ST5,Welding,2025-01-10,Starved,,,2025-01-10 19:45:00,2025-01-10 19:56:00,12
M1,ST5,Welding,2025-01-10,Starved,,,2025-01-10 21:33:00,2025-01-10 22:03:00,31
M1,ST5,Welding,2025-01-10,Starved,,,2025-01-10 22:41:00,2025-01-10 22:53:00,13
M1,ST5,Welding,2025-01-10,Starved,,,2025-01-10 22:59:00,2025-01-10 23:18:00,20
M1,ST5,Welding,2025-01-10,Starved,,,2025-01-10 23:55:00,2025-01-11 00:04:00,10
M1,ST5,Welding,2025-01-11,Starved,,,2025-01-11 01:03:00,2025-01-11 01:12:00,10
M1,ST5,Welding,2025-01-11,Starved,,,2025-01-11 02:28:00,2025-01-11 02:53:00,26
M1,ST5,Welding,2025-01-11,Starved,,,2025-01-11 04:41:00,2025-01-11 05:08:00,28
M1,ST5,Welding,2025-01-11,Starved,,,2025-01-11 05:17:00,2025-01-11 05:57:00,41
M1,ST5,Welding,2025-01-11,Starved,,,2025-01-11 06:16:00,2025-01-11 06:23:00,8
M1,ST5,Welding,2025-01-11,Starved,,,2025-01-11 06:29:00,2025-01-11 06:48:00,20
M1,ST5,Welding,2025-01-11,Starved,,,2025-01-11 07:49:00,2025-01-11 08:16:00,28
M1,ST5,Welding,2025-01-11,Starved,,,2025-01-11 10:48:00,2025-01-11 11:06:00,19
M1,ST5,Welding,2025-01-11,Starved,,,2025-01-11 12:20:00,2025-01-11 12:33:00,14
M1,ST5,Welding,2025-01-11,Starved,,,2025-01-11 13:36:00,2025-01-11 14:08:00,33
M1,ST5,Welding,2025-01-11,Starved,,,2025-01-11 14:12:00,2025-01-11 14:16:00,5
M1,ST5,Welding,2025-01-11,Starved,,,2025-01-11 15:32:00,2025-01-11 15:32:00,1
M1,ST5,Welding,2025-01-11,Starved,,,2025-01-11 17:18:00,2025-01-11 17:35:00,18
M1,ST5,Welding,2025-01-11,Starved,,,2025-01-11 19:09:00,2025-01-11 19:14:00,6
M1,ST5,Welding,2025-01-11,Starved,,,2025-01-11 19:38:00,2025-01-11 19:43:00,6
M1,ST5,Welding,2025-01-11,Starved,,,2025-01-11 20:25:00,2025-01-11 20:53:00,29
M1,ST5,Welding,2025-01-11,Starved,,,2025-01-11 20:57:00,2025-01-11 21:16:00,20
M1,ST5,Welding,2025-01-11,Starved,,,2025-01-11 21:48:00,2025-01-11 21:56:00,9
M1,ST5,Welding,2025-01-11,Starved,,,2025-01-11 22:22:00,2025-01-11 22:35:00,14
M1,ST5,Welding,2025-01-11,Starved,,,2025-01-11 22:39:00,2025-01-11 22:54:00,16
M1,ST5,Welding,2025-01-11,Starved,,,2025-01-11 23:01:00,2025-01-11 23:12:00,12
M1,ST5,Welding,2025-01-12,Starved,,,2025-01-12 00:34:00,2025-01-12 00:37:00,4
M1,ST5,Welding,2025-01-12,Starved,,,2025-01-12 01:14:00,2025-01-12 01:23:00,10
M1,ST5,Welding,2025-01-12,Starved,,,2025-01-12 03:37:00,2025-01-12 03:39:00,3
M1,ST5,Welding,2025-01-12,Starved,,,2025-01-12 04:50:00,2025-01-12 04:55:00,6
M1,ST5,Welding,2025-01-12,Starved,,,2025-01-12 05:29:00,2025-01-12 05:38:00,10
M1,ST5,Welding,2025-01-12,Starved,,,2025-01-12 06:04:00,2025-01-12 06:25:00,22
M1,ST5,Welding,2025-01-12,Starved,,,2025-01-12 06:28:00,2025-01-12 06:37:00,10
M1,ST5,Welding,2025-01-12,Starved,,,2025-01-12 06:42:00,2025-01-12 06:57:00,16
M1,ST5,Welding,2025-01-12,Starved,,,2025-01-12 07:06:00,2025-01-12 07:15:00,10
M1,ST5,Welding,2025-01-12,Starved,,,2025-01-12 08:20:00,2025-01-12 08:33:00,14
M1,ST5,Welding,2025-01-12,Starved,,,2025-01-12 10:08:00,2025-01-12 10:30:00,23
M1,ST5,Welding,2025-01-12,Starved,,,2025-01-12 11:14:00,2025-01-12 11:20:00,7
M1,ST5,Welding,2025-01-12,Starved,,,2025-01-12 11:46:00,2025-01-12 12:18:00,33
M1,ST5,Welding,2025-01-12,Starved,,,2025-01-12 12:24:00,2025-01-12 12:27:00,4
M1,ST5,Welding,2025-01-12,Starved,,,2025-01-12 13:22:00,2025-01-12 13:22:00,1
M1,ST5,Welding,2025-01-12,Starved,,,2025-01-12 14:29:00,2025-01-12 14:44:00,16
M1,ST5,Welding,2025-01-12,Starved,,,2025-01-12 14:49:00,2025-01-12 15:00:00,12
M1,ST5,Welding,2025-01-12,Starved,,,2025-01-12 16:10:00,2025-01-12 16:12:00,3
M1,ST5,Welding,2025-01-12,Starved,,,2025-01-12 17:05:00,2025-01-12 17:23:00,19
M1,ST5,Welding,2025-01-12,Starved,,,2025-01-12 17:58:00,2025-01-12 18:10:00,13
M1,ST5,Welding,2025-01-12,Starved,,,2025-01-12 18:35:00,2025-01-12 18:54:00,20
M1,ST5,Welding,2025-01-12,Starved,,,2025-01-12 22:39:00,2025-01-12 22:48:00,10
M1,ST5,Welding,2025-01-12,Starved,,,2025-01-12 23:45:00,2025-01-12 23:52:00,8
M1,ST5,Welding,2025-01-13,Starved,,,2025-01-13 00:32:00,2025-01-13 00:46:00,15
M1,ST5,Welding,2025-01-13,Starved,,,2025-01-13 01:42:00,2025-01-13 02:25:00,44
M1,ST5,Welding,2025-01-13,Starved,,,2025-01-13 04:52:00,2025-01-13 05:23:00,32
M1,ST5,Welding,2025-01-13,Starved,,,2025-01-13 05:27:00,2025-01-13 05:30:00,4
M1,ST5,Welding,2025-01-13,Starved,,,2025-01-13 06:30:00,2025-01-13 06:36:00,7
M1,ST5,Welding,2025-01-13,Starved,,,2025-01-13 07:51:00,2025-01-13 08:49:00,59
M1,ST5,Welding,2025-01-13,Starved,,,2025-01-13 09:55:00,2025-01-13 09:55:00,1
M1,ST5,Welding,2025-01-13,Starved,,,2025-01-13 11:10:00,2025-01-13 11:30:00,21
M1,ST5,Welding,2025-01-13,Starved,,,2025-01-13 15:14:00,2025-01-13 15:58:00,45
M1,ST5,Welding,2025-01-13,Starved,,,2025-01-13 16:04:00,2025-01-13 16:06:00,3
M1,ST5,Welding,2025-01-13,Starved,,,2025-01-13 16:10:00,2025-01-13 16:13:00,4
M1,ST5,Welding,2025-01-13,Starved,,,2025-01-13 17:10:00,2025-01-13 17:14:00,5
M1,ST5,Welding,2025-01-13,Starved,,,2025-01-13 17:32:00,2025-01-13 17:45:00,14
M1,ST5,Welding,2025-01-13,Starved,,,2025-01-13 19:01:00,2025-01-13 19:03:00,3
M1,ST5,Welding,2025-01-13,Starved,,,2025-01-13 19:41:00,2025-01-13 19:59:00,19
M1,ST5,Welding,2025-01-13,Starved,,,2025-01-13 20:03:00,2025-01-13 20:04:00,2
M1,ST5,Welding,2025-01-13,Starved,,,2025-01-13 21:08:00,2025-01-13 21:13:00,6
M1,ST5,Welding,2025-01-13,Starved,,,2025-01-13 22:30:00,2025-01-13 22:57:00,28
M1,ST5,Welding,2025-01-14,Starved,,,2025-01-14 01:07:00,2025-01-14 01:14:00,8
M1,ST5,Welding,2025-01-14,Starved,,,2025-01-14 01:24:00,2025-01-14 02:14:00,51
M1,ST5,Welding,2025-01-14,Starved,,,2025-01-14 03:12:00,2025-01-14 03:40:00,29
M1,ST5,Welding,2025-01-14,Starved,,,2025-01-14 07:06:00,2025-01-14 07:17:00,12
M1,ST5,Welding,2025-01-14,Starved,,,2025-01-14 07:43:00,2025-01-14 08:26:00,44
M1,ST5,Welding,2025-01-14,Starved,,,2025-01-14 10:03:00,2025-01-14 10:24:00,22
M1,ST5,Welding,2025-01-14,Starved,,,2025-01-14 11:01:00,2025-01-14 11:16:00,16
M1,ST5,Welding,2025-01-14,Starved,,,2025-01-14 13:20:00,2025-01-14 13:37:00,18
M1,ST5,Welding,2025-01-14,Starved,,,2025-01-14 13:42:00,2025-01-14 14:00:00,19
M1,ST5,Welding,2025-01-14,Starved,,,2025-01-14 14:50:00,2025-01-14 15:00:00,11
M1,ST5,Welding,2025-01-14,Starved,,,2025-01-14 15:07:00,2025-01-14 15:52:00,46
M1,ST5,Welding,2025-01-14,Starved,,,2025-01-14 18:37:00,2025-01-14 18:55:00,19
M1,ST5,Welding,2025-01-14,Starved,,,2025-01-14 19:17:00,2025-01-14 19:40:00,24
M1,ST5,Welding,2025-01-14,Starved,,,2025-01-14 19:56:00,2025-01-14 20:05:00,10
M1,ST5,Welding,2025-01-14,Starved,,,2025-01-14 20:29:00,2025-01-14 20:46:00,18
M1,ST5,Welding,2025-01-14,Starved,,,2025-01-14 22:55:00,2025-01-14 23:14:00,20
M1,ST5,Welding,2025-01-14,Starved,,,2025-01-14 23:16:00,2025-01-14 23:24:00,9
M1,ST5,Welding,2025-01-14,Starved,,,2025-01-14 23:48:00,2025-01-15 00:07:00,20
M1,ST5,Welding,2025-01-15,Starved,,,2025-01-15 00:21:00,2025-01-15 00:39:00,19
M1,ST5,Welding,2025-01-15,Starved,,,2025-01-15 00:43:00,2025-01-15 01:16:00,34
M1,ST5,Welding,2025-01-15,Starved,,,2025-01-15 01:20:00,2025-01-15 01:25:00,6
M1,ST5,Welding,2025-01-15,Starved,,,2025-01-15 01:31:00,2025-01-15 01:36:00,6
M1,ST5,Welding,2025-01-15,Starved,,,2025-01-15 02:42:00,2025-01-15 02:51:00,10
M1,ST5,Welding,2025-01-15,Starved,,,2025-01-15 03:00:00,2025-01-15 03:42:00,43
M1,ST5,Welding,2025-01-15,Starved,,,2025-01-15 04:16:00,2025-01-15 04:20:00,5
M1,ST5,Welding,2025-01-15,Starved,,,2025-01-15 04:53:00,2025-01-15 05:03:00,11
M1,ST5,Welding,2025-01-15,Starved,,,2025-01-15 05:49:00,2025-01-15 06:08:00,20
M1,ST5,Welding,2025-01-15,Starved,,,2025-01-15 06:59:00,2025-01-15 07:12:00,14
M1,ST5,Welding,2025-01-15,Starved,,,2025-01-15 07:49:00,2025-01-15 07:59:00,11
M1,ST5,Welding,2025-01-15,Starved,,,2025-01-15 09:05:00,2025-01-15 09:14:00,10
M1,ST5,Welding,2025-01-15,Starved,,,2025-01-15 10:02:00,2025-01-15 10:26:00,25
M1,ST5,Welding,2025-01-15,Starved,,,2025-01-15 10:33:00,2025-01-15 10:56:00,24
M1,ST5,Welding,2025-01-15,Starved,,,2025-01-15 12:02:00,2025-01-15 12:24:00,23
M1,ST5,Welding,2025-01-15,Starved,,,2025-01-15 12:28:00,2025-01-15 12:54:00,27
M1,ST5,Welding,2025-01-15,Starved,,,2025-01-15 16:06:00,2025-01-15 16:30:00,25
M1,ST5,Welding,2025-01-15,Starved,,,2025-01-15 17:16:00,2025-01-15 18:09:00,54
M1,ST5,Welding,2025-01-15,Starved,,,2025-01-15 18:13:00,2025-01-15 18:15:00,3
M1,ST5,Welding,2025-01-15,Starved,,,2025-01-15 19:32:00,2025-01-15 19:43:00,12
M1,ST5,Welding,2025-01-15,Starved,,,2025-01-15 19:50:00,2025-01-15 19:55:00,6
M1,ST5,Welding,2025-01-15,Starved,,,2025-01-15 20:17:00,2025-01-15 20:33:00,17
M1,ST5,Welding,2025-01-15,Starved,,,2025-01-15 20:58:00,2025-01-15 21:15:00,18
M1,ST5,Welding,2025-01-15,Starved,,,2025-01-15 21:23:00,2025-01-15 21:45:00,23
M1,ST5,Welding,2025-01-15,Starved,,,2025-01-15 22:04:00,2025-01-15 22:18:00,15
M1,ST5,Welding,2025-01-15,Starved,,,2025-01-15 23:56:00,2025-01-16 00:17:00,22
M1,ST5,Welding,2025-01-16,Starved,,,2025-01-16 00:23:00,2025-01-16 00:25:00,3
M1,ST5,Welding,2025-01-16,Starved,,,2025-01-16 00:59:00,2025-01-16 01:14:00,16
M1,ST5,Welding,2025-01-16,Starved,,,2025-01-16 01:21:00,2025-01-16 01:55:00,35
M1,ST5,Welding,2025-01-16,Starved,,,2025-01-16 02:04:00,2025-01-16 02:11:00,8
M1,ST5,Welding,2025-01-16,Starved,,,2025-01-16 03:52:00,2025-01-16 04:28:00,37
M1,ST5,Welding,2025-01-16,Starved,,,2025-01-16 04:32:00,2025-01-16 04:33:00,2
M1,ST5,Welding,2025-01-16,Starved,,,2025-01-16 05:08:00,2025-01-16 05:16:00,9
M1,ST5,Welding,2025-01-16,Starved,,,2025-01-16 06:23:00,2025-01-16 06:25:00,3
M1,ST5,Welding,2025-01-16,Starved,,,2025-01-16 06:35:00,2025-01-16 06:57:00,23
M1,ST5,Welding,2025-01-16,Starved,,,2025-01-16 07:21:00,2025-01-16 07:55:00,35
M1,ST5,Welding,2025-01-16,Starved,,,2025-01-16 08:23:00,2025-01-16 09:03:00,41
M1,ST5,Welding,2025-01-16,Starved,,,2025-01-16 09:38:00,2025-01-16 10:02:00,25
M1,ST5,Welding,2025-01-16,Starved,,,2025-01-16 10:28:00,2025-01-16 10:43:00,16
M1,ST5,Welding,2025-01-16,Starved,,,2025-01-16 11:03:00,2025-01-16 11:16:00,14
M1,ST5,Welding,2025-01-16,Starved,,,2025-01-16 14:24:00,2025-01-16 15:19:00,56
M1,ST5,Welding,2025-01-16,Starved,,,2025-01-16 15:55:00,2025-01-16 16:35:00,41
M1,ST5,Welding,2025-01-16,Starved,,,2025-01-16 18:14:00,2025-01-16 18:20:00,7
M1,ST5,Welding,2025-01-16,Starved,,,2025-01-16 18:23:00,2025-01-16 19:01:00,39
M1,ST5,Welding,2025-01-16,Starved,,,2025-01-16 19:17:00,2025-01-16 19:46:00,30
M1,ST5,Welding,2025-01-16,Starved,,,2025-01-16 22:23:00,2025-01-16 22:43:00,21
M1,ST5,Welding,2025-01-16,Starved,,,2025-01-16 23:32:00,2025-01-17 00:12:00,41
M1,ST5,Welding,2025-01-17,Starved,,,2025-01-17 00:55:00,2025-01-17 01:11:00,17
M1,ST5,Welding,2025-01-17,Starved,,,2025-01-17 02:23:00,2025-01-17 02:25:00,3
M1,ST5,Welding,2025-01-17,Starved,,,2025-01-17 02:34:00,2025-01-17 02:50:00,17
M1,ST5,Welding,2025-01-17,Starved,,,2025-01-17 03:08:00,2025-01-17 03:59:00,52
M1,ST5,Welding,2025-01-17,Starved,,,2025-01-17 04:03:00,2025-01-17 04:31:00,29
