machine,station_id,hour,count,xbar,s,R
M1,ST4,2025-01-24 07:00:00,52,5.384615384615385,1.3008872711759816,6
M1,ST4,2025-01-24 08:00:00,9,5.0,1.8027756377319946,5
M1,ST4,2025-01-24 09:00:00,44,6.386363636363637,0.7222673952732752,4
M1,ST4,2025-01-24 10:00:00,25,5.72,0.8426149773176356,2
M1,ST4,2025-01-24 11:00:00,10,4.5,0.5270462766947298,1
M1,ST4,2025-01-24 12:00:00,29,5.758620689655173,1.214647874129815,5
M1,ST4,2025-01-24 13:00:00,39,6.3076923076923075,0.6136108038679581,3
M1,ST4,2025-01-24 14:00:00,31,6.483870967741935,0.5080005080007619,1
M1,ST4,2025-01-24 15:00:00,7,4.285714285714286,2.497617912751115,6
M1,ST4,2025-01-24 16:00:00,15,4.333333333333333,0.8997354108424372,3
M1,ST4,2025-01-24 17:00:00,23,5.304347826086956,1.258959982348188,5
M1,ST4,2025-01-24 18:00:00,38,4.842105263157895,0.43659095764327827,2
M1,ST4,2025-01-24 19:00:00,60,4.916666666666667,0.5301636033600228,3
M1,ST4,2025-01-24 20:00:00,40,5.65,1.2100010595460504,6
M1,ST4,2025-01-24 21:00:00,36,6.277777777777778,1.058600453728847,5
M1,ST4,2025-01-24 22:00:00,3,5.0,2.6457513110645907,5
M1,ST4,2025-01-24 23:00:00,36,6.361111111111111,0.8992942559196954,5
M1,ST4,2025-01-25 00:00:00,16,5.6875,1.4476993242152645,6
M1,ST4,2025-01-25 01:00:00,9,5.0,2.0615528128088303,5
M1,ST4,2025-01-25 02:00:00,24,6.125,1.261899878892072,6
M1,ST4,2025-01-25 03:00:00,15,4.666666666666667,1.2909944487358056,5
M1,ST4,2025-01-25 04:00:00,7,4.285714285714286,1.7994708216848745,5
M1,ST4,2025-01-25 05:00:00,3,6.333333333333333,0.5773502691896257,1
M1,ST4,2025-01-25 06:00:00,43,5.3023255813953485,0.6375131640444861,3
M1,ST4,2025-01-25 07:00:00,49,5.938775510204081,0.9662678041763343,5
M1,ST4,2025-01-25 08:00:00,50,6.28,0.8580947095817832,5
M1,ST4,2025-01-25 09:00:00,31,6.387096774193548,0.6672040844618539,3
M1,ST4,2025-01-25 10:00:00,19,6.2631578947368425,0.7334928056269078,3
M1,ST4,2025-01-25 11:00:00,23,6.043478260869565,1.3644266484686465,5
M1,ST4,2025-01-25 12:00:00,21,5.523809523809524,1.030487633067356,4
M1,ST4,2025-01-25 13:00:00,19,5.947368421052632,1.6490294859747159,6
M1,ST4,2025-01-25 14:00:00,5,4.4,2.701851217221259,6
M1,ST4,2025-01-25 15:00:00,11,5.545454545454546,0.9341987329938276,3
M1,ST4,2025-01-25 16:00:00,34,5.529411764705882,1.0797107951065041,6
M1,ST4,2025-01-25 17:00:00,52,6.211538461538462,0.666760928479321,2
M1,ST4,2025-01-25 18:00:00,8,6.375,0.5175491695067655,1
M1,ST4,2025-01-25 19:00:00,24,4.875,1.42378857736796,6
M1,ST4,2025-01-25 20:00:00,31,5.258064516129032,1.1823068393465348,6
M1,ST4,2025-01-25 21:00:00,33,6.151515151515151,1.3019507508257588,6
M1,ST4,2025-01-25 22:00:00,6,5.0,2.3664319132398464,5
M1,ST4,2025-01-25 23:00:00,37,6.216216216216216,0.6722737180285657,2
M1,ST4,2025-01-26 00:00:00,14,5.5,1.224744871391589,5
M1,ST4,2025-01-26 01:00:00,44,6.386363636363637,0.8412589981110149,5
M1,ST4,2025-01-26 02:00:00,12,6.333333333333333,0.4923659639173309,1
M1,ST4,2025-01-26 03:00:00,21,5.0,1.224744871391589,5
M1,ST4,2025-01-26 04:00:00,29,4.896551724137931,0.48879060563561927,3
M1,ST4,2025-01-26 05:00:00,31,5.419354838709677,1.0885523582075145,5
M1,ST4,2025-01-26 06:00:00,6,5.333333333333333,1.96638416050035,5
M1,ST4,2025-01-26 07:00:00,11,5.454545454545454,1.572490786213793,5
M1,ST4,2025-01-26 08:00:00,18,6.055555555555555,0.872604096080652,3
M1,ST4,2025-01-26 09:00:00,14,4.5,0.8548504142651103,3
M1,ST4,2025-01-26 10:00:00,17,4.823529411764706,0.8089572082044159,3
M1,ST4,2025-01-26 11:00:00,19,6.315789473684211,0.9459053029269173,4
M1,ST4,2025-01-26 12:00:00,32,6.0,1.0472698761772856,5
M1,ST4,2025-01-26 13:00:00,28,5.75,0.8871510790372948,3
M1,ST4,2025-01-26 14:00:00,28,6.321428571428571,0.8189230248533257,4
M1,ST4,2025-01-26 15:00:00,10,6.5,0.5270462766947299,1
M1,ST4,2025-01-26 16:00:00,15,5.8,0.7745966692414835,2
M1,ST4,2025-01-26 17:00:00,36,6.277777777777778,1.0312575156051291,6
M1,ST4,2025-01-26 18:00:00,19,5.526315789473684,1.540866316669929,6
M1,ST4,2025-01-26 19:00:00,3,4.666666666666667,2.309401076758503,4
M1,ST4,2025-01-26 20:00:00,24,5.333333333333333,0.637022057270606,2
M1,ST4,2025-01-26 21:00:00,8,5.0,1.3093073414159544,4
M1,ST4,2025-01-26 22:00:00,24,5.958333333333333,1.2676293062133799,5
M1,ST4,2025-01-26 23:00:00,40,5.65,0.8335897041541449,3
M1,ST4,2025-01-27 00:00:00,49,6.408163265306122,0.49658699082414787,1
M1,ST4,2025-01-27 01:00:00,41,6.536585365853658,0.5048544827774512,1
M1,ST4,2025-01-27 02:00:00,35,5.4,0.6507913734559684,3
M1,ST4,2025-01-27 03:00:00,17,5.823529411764706,1.7042334830374277,6
M1,ST4,2025-01-27 04:00:00,15,6.266666666666667,0.4577377082170634,1
M1,ST4,2025-01-27 05:00:00,48,5.041666666666667,0.2886751345948129,2
M1,ST4,2025-01-27 06:00:00,10,4.7,1.5670212364724212,5
M1,ST4,2025-01-27 07:00:00,33,4.878787878787879,0.7398300378117159,4
M1,ST4,2025-01-27 08:00:00,12,6.416666666666667,0.5149286505444371,1
M1,ST4,2025-01-27 09:00:00,60,6.383333333333334,0.6402241838994509,2
M1,ST4,2025-01-27 10:00:00,13,5.0,0.0,0
M1,ST4,2025-01-27 11:00:00,34,6.323529411764706,0.638207159076591,3
M1,ST4,2025-01-27 12:00:00,27,6.074074074074074,0.9167637866189088,5
M1,ST4,2025-01-27 13:00:00,22,5.909090909090909,1.2309149097933274,5
M1,ST4,2025-01-27 14:00:00,13,4.923076923076923,1.1151635501529555,4
M1,ST4,2025-01-27 15:00:00,20,5.05,0.9445132413883329,4
M1,ST4,2025-01-27 16:00:00,15,5.8,1.2649110640673518,5
M1,ST4,2025-01-27 17:00:00,20,6.4,0.5026246899500345,1
M1,ST4,2025-01-27 18:00:00,22,6.5,0.511766315719159,1
M1,ST4,2025-01-27 19:00:00,21,6.0476190476190474,1.2835961388299078,5
M1,ST4,2025-01-27 20:00:00,22,6.136363636363637,0.7101612523427369,2
M1,ST4,2025-01-27 21:00:00,47,5.808510638297872,0.8505317485662419,3
M1,ST4,2025-01-27 22:00:00,54,6.444444444444445,0.8164965809277259,6
M1,ST4,2025-01-27 23:00:00,40,6.025,0.8002403485107557,3
M1,ST4,2025-01-28 00:00:00,15,4.533333333333333,1.1254628677422753,5
M1,ST4,2025-01-28 01:00:00,34,5.882352941176471,1.249598866117927,6
M1,ST4,2025-01-28 02:00:00,21,6.0,1.1832159566199232,5
M1,ST4,2025-01-28 03:00:00,20,4.75,0.7163503994113789,3
M1,ST4,2025-01-28 04:00:00,60,4.583333333333333,0.5301636033600228,2
M1,ST4,2025-01-28 05:00:00,5,4.2,1.9235384061671346,5
M1,ST4,2025-01-28 06:00:00,14,5.071428571428571,1.591529777593568,6
M1,ST4,2025-01-28 07:00:00,19,5.2105263157894735,1.3156725094212403,6
M1,ST4,2025-01-28 08:00:00,19,5.0,1.1547005383792517,6
M1,ST4,2025-01-28 09:00:00,15,5.133333333333334,1.5976172734359606,5
M1,ST4,2025-01-28 10:00:00,15,5.666666666666667,1.3451854182690985,5
M1,ST4,2025-01-28 11:00:00,52,4.9423076923076925,0.5015060275070908,2
M1,ST4,2025-01-28 12:00:00,17,4.588235294117647,0.7952062255644572,3
M1,ST4,2025-01-28 13:00:00,12,5.333333333333333,1.669694219873444,5
M1,ST4,2025-01-28 14:00:00,12,5.583333333333333,1.9752253419585197,6
M1,ST4,2025-01-28 15:00:00,18,6.0,1.0846522890932808,5
M1,ST4,2025-01-28 16:00:00,8,6.125,0.991031208965115,3
M1,ST4,2025-01-28 17:00:00,18,6.388888888888889,0.6076849889141855,2
M1,ST4,2025-01-28 18:00:00,26,5.8076923076923075,1.6252810407860117,6
M1,ST4,2025-01-28 19:00:00,8,4.625,1.1877349391654208,4
M1,ST4,2025-01-28 20:00:00,6,5.0,2.3664319132398464,5
M1,ST4,2025-01-28 21:00:00,15,5.866666666666666,1.2459458063579458,4
M1,ST4,2025-01-28 22:00:00,42,4.738095238095238,1.0605917310524215,6
M1,ST4,2025-01-28 23:00:00,28,4.964285714285714,1.0708993401928109,5
M1,ST4,2025-01-29 00:00:00,21,5.095238095238095,0.30079260375911915,1
M1,ST4,2025-01-29 01:00:00,17,5.294117647058823,0.77174363314129,3
M1,ST4,2025-01-29 02:00:00,25,5.56,1.1575836902790224,5
M1,ST4,2025-01-29 03:00:00,6,4.833333333333333,2.316606713852541,6
M1,ST4,2025-01-29 04:00:00,15,6.066666666666666,0.9611501047232548,4
M1,ST4,2025-01-29 05:00:00,29,6.241379310344827,0.7862738714883141,4
M1,ST4,2025-01-29 06:00:00,8,5.125,2.295181287579947,6
M1,ST4,2025-01-29 07:00:00,52,6.384615384615385,0.6903777355896472,4
M1,ST4,2025-01-29 08:00:00,27,5.296296296296297,0.9120903638942974,4
M1,ST4,2025-01-29 09:00:00,30,4.833333333333333,0.7466399831028447,4
M1,ST4,2025-01-29 10:00:00,28,4.964285714285714,1.0708993401928106,6
M1,ST4,2025-01-29 11:00:00,22,4.7272727272727275,0.8827348295047495,4
M1,ST4,2025-01-29 12:00:00,8,4.5,1.6903085094570331,6
M1,ST4,2025-01-29 13:00:00,39,5.461538461538462,0.6426161105878406,2
M1,ST4,2025-01-29 14:00:00,6,5.0,2.0,5
M1,ST4,2025-01-29 15:00:00,30,5.8,0.8051557998728973,2
M1,ST4,2025-01-29 16:00:00,24,5.583333333333333,0.9743076322798877,4
M1,ST4,2025-01-29 17:00:00,3,5.0,2.6457513110645907,5
M1,ST4,2025-01-29 18:00:00,27,6.037037037037037,1.2241631829848088,5
M1,ST4,2025-01-29 19:00:00,16,6.0625,0.8539125638299666,3
M1,ST4,2025-01-29 20:00:00,33,6.212121212121212,0.780927963930403,2
M1,ST4,2025-01-29 21:00:00,23,5.6521739130434785,1.0706283478819987,3
M1,ST4,2025-01-29 22:00:00,15,5.0,1.4638501094227998,6
M1,ST4,2025-01-29 23:00:00,10,6.0,1.247219128924647,4
M1,ST4,2025-01-30 00:00:00,15,5.933333333333334,1.4375905768565218,6
M1,ST4,2025-01-30 01:00:00,49,5.061224489795919,0.7190318509781667,3
M1,ST4,2025-01-30 02:00:00,18,5.111111111111111,1.5296631266542813,6
M1,ST4,2025-01-30 03:00:00,52,5.826923076923077,1.1153326039779476,5
M1,ST4,2025-01-30 04:00:00,32,5.125,1.3380293646423316,6
M1,ST4,2025-01-30 05:00:00,35,5.057142857142857,0.6835399701234028,5
M1,ST4,2025-01-30 06:00:00,18,5.444444444444445,1.7225911474978353,6
M1,ST4,2025-01-30 07:00:00,14,5.357142857142857,1.3926810257774174,5
M1,ST4,2025-01-30 08:00:00,21,5.238095238095238,0.5389584311207968,2
M1,ST4,2025-01-30 09:00:00,14,5.857142857142857,1.70326125450528,5
M1,ST4,2025-01-30 10:00:00,19,6.052631578947368,1.3529262199858298,5
M1,ST4,2025-01-30 11:00:00,7,6.428571428571429,0.5345224838248488,1
M1,ST4,2025-01-30 12:00:00,31,5.870967741935484,0.9571462961627468,3
M1,ST4,2025-01-30 13:00:00,10,5.3,0.4830458915396479,1
M1,ST4,2025-01-30 14:00:00,29,5.793103448275862,0.773642144332692,3
M1,ST4,2025-01-30 15:00:00,26,5.923076923076923,0.9766504768063925,4
M1,ST4,2025-01-30 16:00:00,17,5.705882352941177,0.8488746876271656,3
M1,ST4,2025-01-30 17:00:00,13,4.615384615384615,1.3252962900462133,4
M1,ST4,2025-01-30 18:00:00,21,6.333333333333333,1.1105554165971787,5
M1,ST4,2025-01-30 19:00:00,9,6.0,1.2247448713915892,4
M1,ST4,2025-01-30 20:00:00,47,6.085106382978723,1.2127903011335428,6
M1,ST4,2025-01-30 21:00:00,26,6.269230769230769,1.185164707800306,6
M1,ST4,2025-01-30 22:00:00,18,6.555555555555555,0.6156987634551992,2
M1,ST4,2025-01-30 23:00:00,29,5.275862068965517,1.1617890060511336,6
M1,ST4,2025-01-31 00:00:00,14,5.357142857142857,1.8232322463624389,6
M1,ST4,2025-01-31 01:00:00,7,5.714285714285714,2.138089935299395,6
M1,ST4,2025-01-31 02:00:00,13,5.769230769230769,1.6908501882113505,6
M1,ST4,2025-01-31 03:00:00,47,6.340425531914893,0.9389308384188633,6
M1,ST4,2025-01-31 04:00:00,4,5.25,0.9574271077563381,2
M1,ST4,2025-01-31 05:00:00,13,6.230769230769231,0.8320502943378438,3
M1,ST5,2025-01-01 06:00:00,60,6.5,0.5042194840896108,1
M1,ST5,2025-01-01 07:00:00,25,6.28,1.0214368964029708,5
M1,ST5,2025-01-01 08:00:00,44,6.2727272727272725,0.9732141991249592,5
M1,ST5,2025-01-01 09:00:00,39,6.3076923076923075,0.8630986451472745,5
M1,ST5,2025-01-01 10:00:00,25,6.44,0.5066228051190222,1
M1,ST5,2025-01-01 11:00:00,60,6.483333333333333,0.5365194379932874,2
M1,ST5,2025-01-01 12:00:00,9,6.333333333333333,0.7071067811865475,2
M1,ST5,2025-01-01 13:00:00,31,5.0,0.7745966692414834,3
M1,ST5,2025-01-01 14:00:00,7,6.428571428571429,0.5345224838248487,1
M1,ST5,2025-01-01 15:00:00,29,5.275862068965517,1.2217245341886296,6
M1,ST5,2025-01-01 16:00:00,6,5.666666666666667,2.3380903889000244,6
M1,ST5,2025-01-01 17:00:00,24,5.5,1.6151457061744967,6
M1,ST5,2025-01-01 18:00:00,44,6.363636363636363,0.6134503672388982,3
M1,ST5,2025-01-01 19:00:00,49,6.448979591836735,0.5025445456953676,1
M1,ST5,2025-01-01 20:00:00,13,6.384615384615385,0.5063696835418333,1
M1,ST5,2025-01-01 21:00:00,36,6.083333333333333,1.2041594578792292,6
M1,ST5,2025-01-01 22:00:00,23,6.260869565217392,1.0538842141140996,5
M1,ST5,2025-01-01 23:00:00,22,5.590909090909091,0.9591211706105857,3
M1,ST5,2025-01-02 00:00:00,11,6.090909090909091,0.9438798074485392,3
M1,ST5,2025-01-02 01:00:00,18,5.5,1.504893977113651,6
M1,ST5,2025-01-02 02:00:00,19,5.368421052631579,1.211542924254003,5
M1,ST5,2025-01-02 03:00:00,28,5.571428571428571,1.3451854182690985,6
M1,ST5,2025-01-02 04:00:00,37,6.513513513513513,0.5067117097095317,1
M1,ST5,2025-01-02 05:00:00,32,6.46875,0.5670736994828461,2
M1,ST5,2025-01-02 06:00:00,10,6.0,1.49071198499986,5
M1,ST5,2025-01-02 07:00:00,12,6.0,1.2060453783110543,4
M1,ST5,2025-01-02 08:00:00,6,5.333333333333333,1.632993161855452,4
M1,ST5,2025-01-02 09:00:00,31,6.129032258064516,0.6704195444580938,2
M1,ST5,2025-01-02 10:00:00,3,6.666666666666667,0.5773502691896257,1
M1,ST5,2025-01-02 11:00:00,10,5.1,2.2335820757001272,6
M1,ST5,2025-01-02 12:00:00,9,5.222222222222222,1.922093765778466,6
M1,ST5,2025-01-02 13:00:00,32,4.71875,0.8884337432408971,4
M1,ST5,2025-01-02 14:00:00,22,5.954545454545454,1.0455015987905485,5
M1,ST5,2025-01-02 15:00:00,36,6.416666666666667,0.7699721701835351,4
M1,ST5,2025-01-02 16:00:00,20,4.9,0.30779350562554625,1
M1,ST5,2025-01-02 17:00:00,46,5.413043478260869,1.086811584539774,5
M1,ST5,2025-01-02 18:00:00,23,5.956521739130435,1.4295028019803129,5
M1,ST5,2025-01-02 19:00:00,21,5.0476190476190474,1.1608699529314417,6
M1,ST5,2025-01-02 20:00:00,35,5.257142857142857,0.6572159257878979,3
M1,ST5,2025-01-02 21:00:00,3,5.0,2.6457513110645907,5
M1,ST5,2025-01-02 22:00:00,31,5.096774193548387,1.0117588220413472,4
M1,ST5,2025-01-02 23:00:00,10,5.2,0.4216370213557841,1
M1,ST5,2025-01-03 00:00:00,41,6.2439024390243905,0.9159827456038145,5
M1,ST5,2025-01-03 01:00:00,20,6.2,1.3218806379747874,6
M1,ST5,2025-01-03 02:00:00,16,5.0625,0.24999999999999997,1
M1,ST5,2025-01-03 03:00:00,34,6.176470588235294,0.9364856366189411,5
M1,ST5,2025-01-03 04:00:00,16,5.3125,1.25,5
M1,ST5,2025-01-03 05:00:00,22,5.0,0.3086066999241838,2
M1,ST5,2025-01-03 06:00:00,60,6.483333333333333,0.5039392842990978,1
M1,ST5,2025-01-03 07:00:00,39,5.846153846153846,0.8747469269650608,3
M1,ST5,2025-01-03 08:00:00,28,4.857142857142857,0.9315175080076957,4
M1,ST5,2025-01-03 09:00:00,29,6.103448275862069,0.7243138421098421,2
M1,ST5,2025-01-03 10:00:00,24,5.333333333333333,0.5646597025732801,2
M1,ST5,2025-01-03 11:00:00,19,6.2631578947368425,1.3679711361135385,6
M1,ST5,2025-01-03 12:00:00,36,6.5,0.50709255283711,1
M1,ST5,2025-01-03 13:00:00,30,6.433333333333334,0.5040069329937308,1
M1,ST5,2025-01-03 14:00:00,35,6.371428571428571,0.9102589898327998,5
M1,ST5,2025-01-03 15:00:00,31,6.451612903225806,0.6752140242135256,3
M1,ST5,2025-01-03 16:00:00,8,5.0,0.9258200997725514,3
M1,ST5,2025-01-03 17:00:00,1,4.0,,0
M1,ST5,2025-01-03 18:00:00,10,4.5,0.7071067811865474,2
M1,ST5,2025-01-03 19:00:00,1,5.0,,0
M1,ST5,2025-01-03 20:00:00,49,5.326530612244898,0.8987898137227082,5
M1,ST5,2025-01-03 21:00:00,31,5.387096774193548,0.6672040844618545,2
M1,ST5,2025-01-03 22:00:00,60,6.3,0.6714517537598063,2
M1,ST5,2025-01-03 23:00:00,18,6.388888888888889,0.7775443160352293,3
M1,ST5,2025-01-04 00:00:00,19,6.2631578947368425,1.3679711361135387,6
M1,ST5,2025-01-04 01:00:00,22,5.909090909090909,1.411149174021652,5
M1,ST5,2025-01-04 02:00:00,24,6.375,0.7109393663377318,3
M1,ST5,2025-01-04 03:00:00,16,6.1875,1.046820583162814,4
M1,ST5,2025-01-04 04:00:00,35,5.371428571428571,0.7702449681266148,3
M1,ST5,2025-01-04 05:00:00,30,5.066666666666666,0.9071871393197362,5
M1,ST5,2025-01-04 06:00:00,35,5.142857142857143,0.8096061912275311,4
M1,ST5,2025-01-04 07:00:00,27,5.555555555555555,1.281025230440697,6
M1,ST5,2025-01-04 08:00:00,7,5.142857142857143,1.5735915849388862,5
M1,ST5,2025-01-04 09:00:00,58,5.620689655172414,0.8949681207082681,3
M1,ST5,2025-01-04 10:00:00,49,6.387755102040816,0.9313146293146641,6
M1,ST5,2025-01-04 11:00:00,30,6.133333333333334,0.973204211243257,5
M1,ST5,2025-01-04 12:00:00,9,5.888888888888889,1.1666666666666667,3
M1,ST5,2025-01-04 13:00:00,2,6.5,0.7071067811865476,1
M1,ST5,2025-01-04 14:00:00,28,6.0,1.0183501544346314,5
M1,ST5,2025-01-04 15:00:00,60,4.6,0.494032181755571,1
M1,ST5,2025-01-04 16:00:00,34,4.529411764705882,0.6621953441370538,3
M1,ST5,2025-01-04 17:00:00,24,6.375,0.49453535504684026,1
M1,ST5,2025-01-04 18:00:00,20,5.9,1.2523661815266247,4
M1,ST5,2025-01-04 19:00:00,25,5.4,0.9574271077563382,3
M1,ST5,2025-01-04 20:00:00,32,5.3125,0.997981834471692,3
M1,ST5,2025-01-04 21:00:00,3,5.0,3.4641016151377544,6
M1,ST5,2025-01-04 22:00:00,22,4.909090909090909,1.444499943433743,6
M1,ST5,2025-01-04 23:00:00,19,5.842105263157895,1.675415633166782,6
M1,ST5,2025-01-05 00:00:00,25,5.68,0.9882644720249066,3
M1,ST5,2025-01-05 01:00:00,50,6.34,0.823382768627975,5
M1,ST5,2025-01-05 02:00:00,11,5.454545454545454,2.018099916438052,6
M1,ST5,2025-01-05 03:00:00,36,4.972222222222222,0.8778581437993961,3
M1,ST5,2025-01-05 04:00:00,16,5.375,1.0878112581387147,3
M1,ST5,2025-01-05 05:00:00,53,5.754716981132075,1.1751540059033587,6
M1,ST5,2025-01-05 06:00:00,6,3.6666666666666665,1.7511900715418265,4
M1,ST5,2025-01-05 07:00:00,8,5.625,1.597989808656935,5
M1,ST5,2025-01-05 08:00:00,52,5.0,0.19802950859533483,2
M1,ST5,2025-01-05 09:00:00,20,5.05,0.2236067977499789,1
M1,ST5,2025-01-05 10:00:00,6,5.333333333333333,0.816496580927726,2
M1,ST5,2025-01-05 11:00:00,50,5.08,0.9864386572361177,3
M1,ST5,2025-01-05 12:00:00,19,4.7368421052631575,1.1470786693528088,5
M1,ST5,2025-01-05 13:00:00,42,5.095238095238095,0.8499504665488021,3
M1,ST5,2025-01-05 14:00:00,54,5.333333333333333,0.911146903218841,3
M1,ST5,2025-01-05 15:00:00,37,4.837837837837838,0.55344946138406,2
M1,ST5,2025-01-05 16:00:00,47,6.276595744680851,1.0571110685665186,6
M1,ST5,2025-01-05 17:00:00,3,5.0,3.4641016151377544,6
M1,ST5,2025-01-05 18:00:00,6,5.0,2.0,5
M1,ST5,2025-01-05 19:00:00,5,6.0,0.7071067811865476,2
M1,ST5,2025-01-05 20:00:00,24,4.708333333333333,0.8586727202955211,4
M1,ST5,2025-01-05 21:00:00,36,4.583333333333333,0.6491753010001007,3
M1,ST5,2025-01-05 22:00:00,27,4.851851851851852,0.45604518194714877,2
M1,ST5,2025-01-05 23:00:00,23,5.173913043478261,1.230379613003589,6
M1,ST5,2025-01-06 00:00:00,19,5.684210526315789,0.9459053029269172,4
M1,ST5,2025-01-06 01:00:00,24,6.416666666666667,0.5036101551853348,1
M1,ST5,2025-01-06 02:00:00,21,6.190476190476191,1.0779168622415933,5
M1,ST5,2025-01-06 03:00:00,53,6.39622641509434,0.7927465071972501,5
M1,ST5,2025-01-06 04:00:00,9,5.777777777777778,1.481365736219265,5
M1,ST5,2025-01-06 05:00:00,26,6.1923076923076925,0.98058067569092,5
M1,ST5,2025-01-06 06:00:00,26,6.461538461538462,0.5817744738827395,2
M1,ST5,2025-01-06 07:00:00,16,4.6875,1.138346754435279,5
M1,ST5,2025-01-06 08:00:00,59,4.728813559322034,0.4483882428930301,1
M1,ST5,2025-01-06 09:00:00,47,5.042553191489362,0.7790028969224094,4
M1,ST5,2025-01-06 10:00:00,13,5.076923076923077,0.2773500981126146,1
M1,ST5,2025-01-06 11:00:00,11,4.909090909090909,1.7002673586554238,5
M1,ST5,2025-01-06 12:00:00,25,6.32,1.0295630140987,5
M1,ST5,2025-01-06 13:00:00,46,6.239130434782608,1.2326084826487218,6
M1,ST5,2025-01-06 14:00:00,8,5.625,1.1877349391654208,4
M1,ST5,2025-01-06 15:00:00,28,5.785714285714286,0.9567360740266436,4
M1,ST5,2025-01-06 16:00:00,15,5.933333333333334,1.2798809468443688,4
M1,ST5,2025-01-06 17:00:00,21,6.333333333333333,1.3165611772087666,6
M1,ST5,2025-01-06 18:00:00,17,6.176470588235294,0.727606875108999,3
M1,ST5,2025-01-06 19:00:00,37,5.945945945945946,0.8802129144558005,3
M1,ST5,2025-01-06 20:00:00,41,5.585365853658536,0.974053637026668,6
M1,ST5,2025-01-06 21:00:00,12,6.166666666666667,0.7177405625652733,2
M1,ST5,2025-01-06 22:00:00,21,5.333333333333333,0.9128709291752768,4
M1,ST5,2025-01-06 23:00:00,28,6.142857142857143,0.9315175080076958,4
M1,ST5,2025-01-07 00:00:00,24,6.125,1.1156008324626263,5
M1,ST5,2025-01-07 01:00:00,41,5.560975609756097,1.5660265082016467,6
M1,ST5,2025-01-07 02:00:00,13,5.461538461538462,1.3913653136029502,5
M1,ST5,2025-01-07 03:00:00,28,6.214285714285714,0.7867957924694435,4
M1,ST5,2025-01-07 04:00:00,28,6.25,1.1426091000668408,6
M1,ST5,2025-01-07 05:00:00,4,6.5,0.5773502691896257,1
M1,ST5,2025-01-07 06:00:00,18,5.888888888888889,1.8435543958499072,6
M1,ST5,2025-01-07 07:00:00,19,4.842105263157895,1.2588865404147533,6
M1,ST5,2025-01-07 08:00:00,47,5.0638297872340425,0.9185114450814461,5
M1,ST5,2025-01-07 09:00:00,2,3.0,2.8284271247461903,4
M1,ST5,2025-01-07 10:00:00,9,6.333333333333333,0.7071067811865476,2
M1,ST5,2025-01-07 11:00:00,43,5.325581395348837,0.8652258233316384,3
M1,ST5,2025-01-07 12:00:00,30,5.7,1.556964331972471,6
M1,ST5,2025-01-07 13:00:00,32,6.375,0.7931155389125321,4
M1,ST5,2025-01-07 14:00:00,12,6.416666666666667,0.5149286505444371,1
M1,ST5,2025-01-07 15:00:00,39,6.282051282051282,0.8568214807837882,5
M1,ST5,2025-01-07 16:00:00,9,5.666666666666667,1.8027756377319946,6
M1,ST5,2025-01-07 17:00:00,19,5.631578947368421,1.9779486094826593,6
M1,ST5,2025-01-07 18:00:00,24,6.041666666666667,0.8064504441319256,2
M1,ST5,2025-01-07 19:00:00,19,5.526315789473684,1.4669856112538155,6
M1,ST5,2025-01-07 20:00:00,34,6.029411764705882,0.8343131494664037,3
M1,ST5,2025-01-07 21:00:00,21,5.523809523809524,0.9807674351775562,4
M1,ST5,2025-01-07 22:00:00,9,5.0,0.0,0
M1,ST5,2025-01-07 23:00:00,26,6.230769230769231,0.9922778767136675,5
M1,ST5,2025-01-08 00:00:00,42,5.238095238095238,0.8499504665488026,3
M1,ST5,2025-01-08 01:00:00,29,6.206896551724138,1.1141720290623112,6
M1,ST5,2025-01-08 02:00:00,7,6.0,0.5773502691896257,2
M1,ST5,2025-01-08 03:00:00,9,6.0,1.5811388300841898,5
M1,ST5,2025-01-08 04:00:00,30,5.433333333333334,1.0726484571581123,6
M1,ST5,2025-01-08 05:00:00,9,6.0,1.0,3
M1,ST5,2025-01-08 06:00:00,18,5.666666666666667,0.8401680504168059,2
M1,ST5,2025-01-08 07:00:00,48,5.604166666666667,1.0050845911966775,3
M1,ST5,2025-01-08 08:00:00,36,5.555555555555555,0.9984114366459333,3
M1,ST5,2025-01-08 09:00:00,11,4.090909090909091,1.5782614139961386,4
M1,ST5,2025-01-08 10:00:00,12,4.5,1.1677484162422844,4
M1,ST5,2025-01-08 11:00:00,13,5.538461538461538,1.713446070320696,6
M1,ST5,2025-01-08 12:00:00,44,5.886363636363637,0.8948407443320303,4
M1,ST5,2025-01-08 13:00:00,19,5.368421052631579,0.8306975860878401,3
M1,ST5,2025-01-08 14:00:00,38,5.0,0.7352146220938078,3
M1,ST5,2025-01-08 15:00:00,30,5.866666666666666,0.8995528902176073,3
M1,ST5,2025-01-08 16:00:00,29,5.413793103448276,0.7327658649308672,3
M1,ST5,2025-01-08 17:00:00,25,6.16,0.8,2
M1,ST5,2025-01-08 18:00:00,15,6.4,0.50709255283711,1
M1,ST5,2025-01-08 19:00:00,31,4.935483870967742,1.181397022482782,6
M1,ST5,2025-01-08 20:00:00,17,4.411764705882353,1.325651892910228,4
M1,ST5,2025-01-08 21:00:00,12,5.0,1.2792042981336627,4
M1,ST5,2025-01-08 22:00:00,25,6.16,0.9865765724632496,5
M1,ST5,2025-01-08 23:00:00,19,6.2631578947368425,0.9334586382051249,4
M1,ST5,2025-01-09 00:00:00,21,5.0,1.378404875209022,6
